timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
43.87,-0.223002,0.059864,-1.051515,41525.785156,-35957.5,-109704.617188
43.922,-0.233316,0.227798,-0.771242,41043.855469,-31677.728516,-114872.15625
43.973,-0.218876,0.085548,-0.989342,41043.855469,-31634.498047,-114872.15625
44.024,-0.199278,0.156673,-0.959736,41043.855469,-30380.830078,-117808.257812
44.075,-0.237442,0.241628,-0.889667,41043.855469,-30337.599609,-117808.257812
44.126,-0.145642,-0.00731,-0.825521,41569.597656,-28089.638672,-119217.585938
44.177,-0.147705,0.164576,-0.944932,41525.785156,-28046.410156,-119217.585938
44.229,-0.162145,0.211992,-0.919274,39510.433594,-26792.740234,-120039.6875
44.28,-0.146674,0.340413,-0.879799,39510.433594,-26749.509766,-120039.6875
44.331,-0.112635,0.298923,-0.813678,39773.308594,-22945.269531,-123680.453125
44.382,-0.118824,0.363133,-0.99921,39773.308594,-22902.039062,-123563.015625
44.433,-0.103352,0.399684,-0.803809,40561.921875,-20913.458984,-122153.6875
44.484,-0.088912,0.386842,-0.862035,40518.109375,-20870.228516,-122153.6875
44.535,-0.034244,0.40166,-0.879799,39773.308594,-19616.558594,-122858.34375
44.586,-0.039402,0.453028,-0.843284,39729.496094,-19573.330078,-122858.34375
44.638,0.038989,0.377951,-0.796901,38721.820312,-17844.128906,-125089.78125
44.69,0.115317,0.604169,-0.952827,38678.007812,-17800.898438,-125089.78125
44.742,0.2164,0.353255,-0.653804,36136.910156,-16028.46875,-125794.445312
44.795,0.218463,0.586387,-1.163032,36093.097656,-15985.240234,-125794.445312
44.847,0.336049,0.514274,-0.691306,32763.388672,-13477.900391,-126616.554688
44.899,0.282414,0.449076,-0.803809,32675.763672,-13434.669922,-126616.554688
44.95,0.425786,0.563667,-0.812691,27024.017578,-11186.708984,-128730.546875
45.002,0.417535,0.499457,-0.732754,26936.392578,-11143.480469,-128730.546875
45.053,0.482517,0.506372,-0.874864,22599.005859,-8333.529297,-128730.546875
45.104,0.457762,0.518226,-0.757426,22555.193359,-8290.300781,-128613.101562
45.155,0.452604,0.464882,-0.593605,21328.457031,-7814.77002,-126616.554688
45.206,0.517586,0.539959,-0.72782,21284.644531,-7814.77002,-126616.554688
45.257,0.553687,0.496493,-0.639001,20276.96875,-8074.149902,-126616.554688
45.308,0.494894,0.538971,-0.681437,20233.15625,-8030.92041,-126499.109375
45.359,0.556782,0.494517,-0.598539,18217.804688,-6820.47998,-120039.6875
45.41,0.595977,0.53008,-0.642949,18173.992188,-6777.249512,-120039.6875
45.461,0.634141,0.480688,-0.656765,15851.957031,-5782.960449,-120744.359375
45.512,0.673337,0.53008,-0.590644,15808.144531,-5739.72998,-120626.914062
45.562,0.65477,0.49353,-0.532419,14581.408203,-4226.680176,-120039.6875
45.613,0.719752,0.49353,-0.482088,14537.597656,-4183.450195,-119922.25
45.664,0.723878,0.472785,-0.473206,12741.304688,-2194.870117,-117808.257812
45.715,0.753791,0.579472,-0.469259,12653.681641,-2151.640137,-117690.8125
45.766,0.799175,0.398696,-0.50676,8316.292969,-638.590088,-111936.054688
45.817,0.854874,0.492542,-0.445574,8228.667969,-595.360107,-111818.609375
45.868,0.849716,0.373012,-0.419915,3146.476074,615.079834,-107590.625
45.918,0.847653,0.413514,-0.371558,3058.852051,615.079834,-107473.1875
45.968,0.83837,0.373012,-0.331096,-2067.151855,355.699951,-103127.757812
46.019,0.93017,0.351279,-0.387348,-2110.963867,355.699951,-103010.3125
46.069,0.951831,0.28213,-0.31728,-5966.419922,-163.060059,-99486.992188
46.12,0.961114,0.290033,-0.362676,-6054.043945,-163.060059,-99369.546875
46.171,0.940485,0.234713,-0.154446,-10654.303711,-422.439941,-93027.570312
46.222,0.956988,0.173466,-0.341952,-10698.115234,-422.439941,-92910.125
46.273,0.97246,0.34634,-0.189973,-16612.736328,-3232.390137,-78464.515625
46.324,1.025064,0.074681,-0.200829,-16612.736328,-3232.390137,-78347.070312
46.375,1.031253,0.14877,-0.008388,-20774.875,-5264.199707,-63079.351562
46.427,1.051882,0.166551,-0.488009,-20818.6875,-5264.199707,-63079.351562
46.478,0.946674,0.110244,-0.169249,-25462.759766,-6561.100098,-59321.144531
46.529,1.035379,0.088511,-0.03306,-25506.572266,-6561.100098,-59203.699219
46.579,1.056008,0.094438,-0.034047,-30369.703125,-8592.910156,-43348.761719
46.63,1.039505,0.095426,-0.106089,-30369.703125,-8592.910156,-43231.316406
46.681,1.037442,0.010471,0.060693,-34268.972656,-9371.050781,-30077.585938
46.732,1.037442,0.075669,-0.066614,-34312.785156,-9371.050781,-29960.140625
46.783,1.035379,-0.005334,0.067601,-38693.984375,-11186.708984,-8937.664062
46.833,1.076637,0.066779,0.094247,-38693.984375,-11186.708984,-8820.226562
46.884,0.993089,-0.010274,0.084378,-42593.253906,-14515.419922,11615.03125
46.935,1.075606,-0.02114,0.217606,-42593.253906,-14515.419922,11732.476562
46.986,1.018876,-0.068557,0.374519,-46492.523438,-16287.849609,30640.960938
47.037,1.118927,-0.063618,0.168262,-46492.523438,-16287.849609,30758.40625
47.088,0.907478,-0.080411,0.174183,-47806.882812,-18362.888672,46730.78125
47.139,0.934296,-0.113998,0.454456,-47587.820312,-18492.580078,46965.671875
47.19,0.861062,-0.172281,0.567946,-29581.087891,-31677.728516,70806.8125
47.241,0.917793,-0.19105,0.426823,-29493.462891,-31720.958984,70924.25
47.292,0.800206,-0.155488,0.607421,-22571.167969,-39632.050781,83960.53125
47.344,0.815678,-0.277981,0.599526,-22439.732422,-39675.28125,83960.53125
47.395,0.710469,-0.251309,0.267936,-9602.816406,-44473.8125,86896.640625
47.446,0.728004,-0.340215,0.720912,-9515.191406,-44473.8125,86779.1875
47.497,0.681588,-0.367875,0.641962,-1804.279785,-46548.851562,77383.671875
47.548,0.670242,-0.438012,0.673542,-1760.467773,-46548.851562,77266.234375
47.599,0.622795,-0.451842,0.652818,5205.640137,-49358.800781,68575.375
47.65,0.617638,-0.549639,0.687358,5249.452637,-49358.800781,68340.484375
47.7,0.496957,-0.539761,0.713017,13267.048828,-51433.839844,45908.6875
47.751,0.469108,-0.614838,0.582749,13310.861328,-51433.839844,45673.796875
47.801,0.406189,-0.531858,0.823547,17954.933594,-51649.992188,29818.851562
47.852,0.382465,-0.680036,0.593605,17954.933594,-51649.992188,29701.40625
47.903,0.242187,-0.529882,0.815652,20802.712891,-51909.371094,18896.5625
47.954,0.226715,-0.543712,0.563999,20802.712891,-51866.140625,18779.117188
48.005,0.171016,-0.614838,0.808744,22336.132812,-50396.320312,13729.023438
48.056,0.156576,-0.744246,0.704135,22336.132812,-50396.320312,13611.578125
48.107,0.123569,-0.649412,0.720912,25753.470703,-50396.320312,10088.257812
48.158,0.081279,-0.695841,0.765321,25753.470703,-50396.320312,9970.8125
48.21,0.038989,-0.699793,0.669594,27286.888672,-50396.320312,2806.734375
48.261,-0.037339,-0.677072,0.770256,27286.888672,-50353.089844,2689.289062
48.311,-0.019804,-0.694853,0.69624,29871.798828,-49877.5625,1397.40625
48.362,-0.068283,-0.638546,0.652818,29871.798828,-49877.5625,1279.960938
48.413,-0.065188,-0.716586,0.71203,30923.283203,-50396.320312,575.296875
48.463,-0.118824,-0.72844,0.661699,30923.283203,-50353.089844,457.851562
48.514,-0.08788,-0.661266,0.718938,31974.771484,-49618.179688,-2360.804688
48.565,-0.148736,-0.745234,0.645909,31974.771484,-49618.179688,-2478.25
48.616,-0.129139,-0.775857,0.844271,32763.388672,-49618.179688,-5296.90625
48.667,-0.170397,-0.710659,0.598539,32719.576172,-49618.179688,-5296.90625
48.718,-0.201341,-0.674108,0.776177,32500.517578,-49618.179688,-3065.46875
48.768,-0.244662,-0.722513,0.598539,32500.517578,-49574.949219,-3065.46875
48.819,-0.227127,-0.666206,1.021909,35085.421875,-49099.421875,-3065.46875
48.87,-0.280763,-0.740294,0.756439,35085.421875,-49056.191406,-3065.46875
48.921,-0.382878,-0.614838,0.615316,35611.167969,-48840.039062,-1538.695312
48.972,-0.422073,-0.594093,0.724859,35611.167969,-48796.8125,-1656.140625
49.023,-0.441671,-0.526919,0.575841,37670.332031,-48321.28125,-3770.132812
49.074,-0.416916,-0.668181,0.811704,37670.332031,-48278.050781,-3770.132812
49.125,-0.457143,-0.545688,0.572881,39510.433594,-47845.75,-129.367188
49.176,-0.451986,-0.654351,0.713017,39510.433594,-47802.519531,-129.367188
49.227,-0.508716,-0.63657,0.669594,40561.921875,-46548.851562,3511.398438
49.278,-0.494275,-0.560506,0.605448,40561.921875,-46505.621094,3393.953125
49.329,-0.548943,-0.487405,0.675516,42095.34375,-46289.472656,2806.734375
49.38,-0.585044,-0.662254,0.693279,42095.34375,-46289.472656,2806.734375
49.431,-0.60361,-0.49432,0.573868,42358.214844,-46548.851562,2806.734375
49.482,-0.445797,-0.428134,0.644923,42358.214844,-46505.621094,2689.289062
49.533,-0.516968,-0.212783,0.546235,43146.832031,-46030.089844,1279.960938
49.583,-0.621145,-0.739307,0.519589,43146.832031,-45986.859375,1279.960938
49.634,-0.535534,-0.66423,0.646896,44198.320312,-45770.710938,2806.734375
49.684,-0.713976,-0.408377,0.499852,44198.320312,-45770.710938,2689.289062
49.734,-0.68819,-0.479502,0.586697,44461.191406,-46030.089844,-3065.46875
49.785,-0.588138,-0.515065,0.440639,44461.191406,-45986.859375,-3182.914062
49.836,-0.763486,-0.67806,0.416955,46257.484375,-45511.332031,-3770.132812
49.888,-0.736668,-0.473575,0.442613,46257.484375,-45468.101562,-3887.578125
49.939,-0.82228,-0.211795,0.374519,48316.648438,-45251.949219,-6706.234375
49.99,-0.82228,-0.433073,0.340965,48360.460938,-45208.722656,-6823.679688
50.041,-0.864569,-0.433073,0.252146,53530.273438,-43738.902344,-18450.632812
50.091,-0.853223,-0.431098,0.305438,53530.273438,-43695.671875,-18568.078125
50.143,-0.913048,-0.387632,0.265963,54844.636719,-43479.519531,-26436.820312
50.193,-0.943992,-0.366887,0.20379,54844.636719,-43436.292969,-26554.265625
50.244,-0.901702,-0.358985,0.248199,55633.25,-42182.621094,-29372.921875
50.295,-0.94296,-0.367875,0.085365,55633.25,-42139.390625,-29490.367188
50.346,-0.958432,-0.320458,-0.067601,56640.925781,-41404.480469,-37476.558594
50.398,-0.949149,-0.351082,0.039968,56640.925781,-41361.25,-37594.003906
50.449,-0.882104,-0.378741,-0.169249,56640.925781,-40626.339844,-46989.523438
50.5,-0.976998,-0.34713,-0.25116,56597.113281,-40583.109375,-47224.410156
50.551,-0.905828,-0.2602,-0.335044,55852.3125,-40410.191406,-60143.25
50.602,-0.870758,-0.245382,-0.42485,55808.5,-40366.960938,-60260.695312
50.654,-0.817122,-0.226613,-0.458403,55633.25,-39113.292969,-71770.203125
50.705,-0.792367,-0.184135,-0.573868,55589.4375,-39070.0625,-71887.65625
50.756,-0.696441,-0.228588,-0.643936,54318.890625,-36043.960938,-82809.945312
50.807,-0.741826,0.037143,-0.763348,54275.078125,-36000.730469,-82927.390625
50.858,-0.655183,-0.012249,-0.773216,51953.042969,-33709.542969,-94906.679688
50.909,-0.672718,0.017386,-0.726833,51909.230469,-33666.3125,-124385.117188
50.96,-0.58917,-0.023116,-0.697227,49368.136719,-31158.970703,-103127.757812
51.012,-0.56132,-0.026079,-0.819599,49324.324219,-31158.970703,-107590.625
51.064,-0.532439,0.053937,-0.766308,46783.226562,-31375.119141,-107590.625
51.116,-0.50459,-0.209819,-0.880786,46739.414062,-29862.068359,-110526.726562
51.168,-0.441671,0.071718,-0.912366,44636.4375,-29818.837891,-110526.726562
51.22,-0.161114,-0.054727,-0.834402,41832.472656,-27830.259766,-114872.15625
51.273,-0.443734,0.400672,-0.891641,41788.660156,-27787.029297,-114872.15625
51.325,-0.307581,0.185321,-0.936051,41569.597656,-25020.308594,-116281.484375
51.377,-0.295204,0.188284,-0.495904,41525.785156,-25020.308594,-116281.484375
51.429,-0.2787,0.266324,-0.966644,38458.945312,-25539.068359,-117103.59375
51.482,-0.20753,0.197175,-0.877825,38415.136719,-25495.839844,-117103.59375
51.533,-0.176586,0.45204,-0.873877,37933.203125,-23464.029297,-117808.257812
51.584,-0.192058,0.22681,-1.029804,37889.390625,-23420.798828,-117808.257812
51.637,-0.111604,0.269288,-0.944932,36662.65625,-22685.888672,-117808.257812
51.688,-0.151831,0.237677,-0.896576,36618.84375,-22642.660156,-117808.257812
51.741,-0.199278,0.36017,-0.928156,35611.167969,-21691.599609,-117808.257812
51.792,-0.145642,0.335474,-0.816639,35567.355469,-21648.369141,-117808.257812
51.844,-0.155957,0.441174,-0.950854,34559.679688,-18838.419922,-119217.585938
51.895,-0.10851,0.374,-0.848219,34515.867188,-18795.189453,-119217.585938
51.947,-0.143579,0.49353,-0.886707,33508.191406,-17584.75,-119217.585938
51.998,-0.096132,0.436234,-0.699201,33464.378906,-17541.519531,-119100.140625
52.049,-0.070346,0.577497,-0.807757,33289.132812,-15250.330078,-117808.257812
52.1,0.028675,0.553788,-0.816639,33245.320312,-15207.099609,-117808.257812
52.152,-0.136359,0.614047,-0.826507,32237.646484,-12181,-118512.921875
52.203,-0.022898,0.535019,-0.682424,32193.833984,-12137.769531,-118395.476562
52.254,-0.064157,0.700978,-0.800849,31449.029297,-10149.189453,-116281.484375
52.305,0.054461,0.612072,-0.711043,31405.216797,-10105.958984,-116164.039062
52.357,0.0328,0.71382,-0.706109,30397.541016,-8074.149902,-114872.15625
52.408,0.095719,0.723698,-0.684398,30353.728516,-8030.92041,-114754.710938
52.459,0.055493,0.714808,-0.627159,29389.865234,-6561.100098,-111936.054688
52.511,0.121506,0.772103,-0.582749,29346.052734,-6517.869629,-111818.609375
52.561,0.074059,0.746419,-0.626172,27812.634766,-3751.149902,-108295.289062
52.612,0.128726,0.870888,-0.553143,27768.822266,-3707.919922,-108177.84375
52.663,0.105003,0.707893,-0.652818,27024.017578,-3491.77002,-107590.625
52.714,0.129758,0.921268,-0.480114,26980.205078,-3448.540039,-107473.1875
52.765,0.176173,0.865949,-0.400178,26016.341797,-422.439941,-103949.867188
52.816,0.198865,0.958807,-0.193921,25972.529297,-379.209961,-103832.421875
52.866,0.205054,0.920281,-0.31728,24964.853516,2430.73999,-95259.007812
52.917,0.225683,0.917317,-0.152472,24921.041016,2473.969971,-95141.5625
52.968,0.246313,0.958807,-0.08043,24176.236328,5759.450195,-82809.945312
53.019,0.225683,0.893609,0.050824,24132.425781,5759.450195,-82692.5
53.07,0.256627,0.95288,0.158393,22599.005859,8310.019531,-67424.78125
53.12,0.26591,0.933123,0.20379,22555.193359,8310.019531,-67424.78125
53.171,0.25869,0.950904,0.199842,21591.328125,10601.209961,-57207.152344
53.222,0.288602,0.886694,0.337018,21547.517578,10601.209961,-57089.707031
53.273,0.210211,0.767164,0.276818,21328.457031,11379.349609,-44758.085938
53.323,0.291697,1.05364,0.644923,21284.644531,11379.349609,-44640.644531
53.374,0.27313,0.81952,0.423863,20276.96875,12416.869141,-27258.929688
53.425,0.01836,0.813593,0.701174,20276.96875,12373.640625,-27258.929688
53.477,0.240124,0.753334,0.504786,20276.96875,10385.060547,-16923.859375
53.529,0.27313,0.716784,0.692293,20276.96875,10385.060547,-16923.859375
53.58,0.249407,0.645658,0.523537,20276.96875,10601.209961,-11756.320312
53.631,0.264879,0.668379,0.767295,20276.96875,10557.980469,-11756.320312
53.683,0.267973,0.624914,0.644923,20539.841797,9866.299805,-4474.796875
53.733,0.276225,0.654549,0.858087,20496.029297,9823.070312,-4474.796875
53.784,0.302011,0.570582,0.685384,20276.96875,8310.019531,-1538.695312
53.836,0.26591,0.56663,0.862035,20276.96875,8266.790039,-1421.25
53.887,0.180299,0.419441,0.704135,20802.712891,7791.259766,10792.921875
53.939,0.237029,0.525141,0.894602,20802.712891,7748.029785,10792.921875
53.989,0.269005,0.375975,0.839337,20802.712891,7272.5,15960.460938
54.041,0.204023,0.495505,0.928156,20802.712891,7229.269531,15960.460938
54.092,0.305106,0.319668,0.848219,20802.712891,4981.310059,19601.226562
54.143,0.2164,0.423392,0.946906,20758.900391,4938.080078,19601.226562
54.194,0.274162,0.325595,0.828481,20539.841797,3684.409912,22537.328125
54.245,0.204023,0.339425,0.892628,20539.841797,3641.179932,22537.328125
54.295,0.241155,0.407587,0.908418,21328.457031,3165.649902,27704.859375
54.346,0.222589,0.285093,0.898549,21328.457031,3165.649902,27704.859375
54.397,0.255596,0.390793,0.9173,21854.201172,2430.73999,31345.625
54.448,0.288602,0.313741,0.98046,21810.388672,2430.73999,31345.625
54.499,0.252501,0.34634,0.899536,21591.328125,1652.599976,32050.289062
54.55,0.245281,0.189272,0.914339,21591.328125,1652.599976,32050.289062
54.601,0.280351,0.245579,0.932103,21591.328125,1393.219971,32050.289062
54.652,0.289634,0.149758,0.875851,21547.517578,1393.219971,32050.289062
54.703,0.253533,0.136916,0.935064,21328.457031,-163.060059,33577.0625
54.754,0.386591,0.085548,0.744597,21284.644531,-163.060059,33577.0625
54.804,0.224652,0.136916,1.074213,21065.583984,-897.969971,37922.484375
54.854,0.441258,0.036155,1.019935,21021.773438,-897.969971,37922.484375
54.904,0.275193,-0.131779,0.99625,19488.353516,-4226.680176,40153.921875
54.954,0.381434,0.022325,1.003158,19444.541016,-4226.680176,40153.921875
55.004,0.361836,-0.272054,0.906444,18962.609375,-8333.529297,46026.125
55.054,0.362867,0.028252,0.949867,18918.796875,-8376.759766,46026.125
55.105,0.38556,-0.459745,0.915326,16903.445312,-13737.279297,48844.78125
55.156,0.354616,-0.21871,0.88572,16903.445312,-13737.279297,48844.78125
55.207,0.362867,-0.193026,0.950854,17166.316406,-14256.039062,50371.546875
55.258,0.376276,-0.060654,0.911379,17122.503906,-14256.039062,50254.109375
55.309,0.35049,-0.247358,0.852166,16114.828125,-17065.990234,48844.78125
55.36,0.389685,-0.201916,0.930129,16114.828125,-17065.990234,48727.34375
55.411,0.345333,-0.175244,0.94888,16377.701172,-17844.128906,47435.453125
55.461,0.411346,-0.372814,0.52255,16333.888672,-17844.128906,47318.015625
55.512,0.361836,-0.16339,0.96467,16114.828125,-19357.179688,46026.125
55.562,0.328829,-0.354045,0.834402,16114.828125,-19357.179688,46026.125
55.613,0.310263,-0.362936,0.828481,16377.701172,-21172.839844,48140.109375
55.664,0.426818,-0.379729,0.871904,16333.888672,-21172.839844,48022.671875
55.715,0.363899,-0.40245,0.853153,15326.212891,-23982.789062,46730.78125
55.767,0.409283,-0.43011,0.808744,15282.400391,-23982.789062,46613.34375
55.818,0.358742,-0.441964,0.753479,15063.341797,-26273.978516,42267.921875
55.869,0.39278,-0.435049,0.794927,15019.529297,-26273.978516,42267.921875
55.92,0.417535,-0.542724,0.801836,14318.537109,-28089.638672,42972.578125
55.971,0.386591,-0.574336,0.677489,14274.724609,-28132.869141,42855.140625
56.022,0.43507,-0.577299,0.640975,13267.048828,-32715.248047,37922.484375
56.073,0.403094,-0.625704,0.579789,13267.048828,-32715.248047,37805.046875
56.124,0.379371,-0.660279,0.674529,13267.048828,-34747.0625,32754.953125
56.175,0.428881,-0.67806,0.671568,13223.236328,-34747.0625,32637.507812
56.227,0.420629,-0.615825,0.607421,11952.689453,-37038.25,30523.515625
56.278,0.428881,-0.964536,0.587684,11952.689453,-37038.25,30406.070312
56.329,0.425786,-0.659291,0.539327,12215.560547,-38335.152344,25473.421875
56.38,0.396906,-0.745234,0.400178,12171.748047,-38335.152344,25355.976562
56.43,0.473234,-0.645461,0.479128,11689.816406,-40885.722656,18896.5625
56.481,0.481485,-0.869703,0.513668,11646.003906,-40885.722656,18779.117188
56.532,0.510366,-0.826237,0.231422,10945.013672,-41923.242188,8678.929688
56.583,0.502114,-0.849946,0.231422,10901.201172,-41923.242188,8444.046875
56.634,0.580505,-0.833152,0.150498,9104.908203,-44733.191406,-8233
56.684,0.226715,-1.00405,-0.040955,9061.095703,-44733.191406,-8467.890625
56.735,0.579474,-0.893411,-0.044903,7571.48877,-45511.332031,-24205.390625
56.785,0.489737,-0.907241,-0.191947,7571.48877,-45511.332031,-24440.273438
56.837,0.540278,-0.837104,-0.072535,8316.292969,-45770.710938,-40295.214844
56.888,0.472202,-0.879581,-0.261028,8316.292969,-45727.480469,-40530.105469
