timestamp(ms),Mag_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,
"76.221","13846.46875","-0.494275","-0.6504","0.556104","35611.167969","-47067.609375",
"76.273","13846.46875","-0.45508","-0.62768","0.591631","35567.355469","-47024.382812",
"76.323","18896.5625","-0.434451","-0.743258","0.638014","34822.550781","-46030.089844",
"76.374","18896.5625","-0.411759","-0.616813","0.639001","34778.738281","-45986.859375",
"76.425","22537.328125","-0.362249","-0.604959","0.658739","34033.933594","-44992.570312",
"76.476","22537.328125","-0.316864","-0.662254","0.665647","33990.121094","-44949.339844",
"76.527","27000.195312","-0.303455","-0.582238","0.71203","31974.771484","-43998.28125",
"76.577","27000.195312","-0.282826","-0.541737","0.787032","31930.962891","-43955.050781",
"76.628","31345.625","-0.241568","-0.562481","0.905457","30134.669922","-42442",
"76.679","31345.625","-0.243631","-0.715598","0.834402","30090.857422","-42398.769531",
"76.73","37217.828125","-0.176586","-0.441964","0.871904","29389.865234","-40669.570312",
"76.781","37100.375","-0.13739","-0.533834","0.864996","29346.052734","-40626.339844",
"76.832","35808.5","-0.135327","-0.467648","0.840324","27024.017578","-40410.191406",
"76.882","35808.5","-0.106447","-0.450854","0.857101","26980.205078","-40366.960938",
"76.933","37217.828125","-0.03837","-0.439988","0.978486","26016.341797","-40150.8125",
"76.984","37217.828125","-0.042496","-0.421219","0.880786","25972.529297","-40107.582031",
"77.035","37217.828125","0.029706","-0.342191","0.971578","23913.365234","-39113.292969",
"77.085","37217.828125","-0.006395","-0.371827","0.931116","23869.552734","-39070.0625",
"77.136","38744.59375","0.002888","-0.280944","0.920261","22599.005859","-37816.390625",
"77.187","38744.59375","0.0328","-0.303665","0.973552","22555.193359","-37773.160156",
"77.238","42385.359375","0.033832","-0.376766","0.847232","20802.712891","-36043.960938",
"77.289","42385.359375","0.144198","0.04307","1.020922","20758.900391","-36000.730469",
"77.34","46730.78125","0.156576","-0.272054","0.965657","20276.96875","-33968.921875",
"77.39","46730.78125","0.180299","-0.244394","0.965657","20233.15625","-33925.691406",
"77.441","46730.78125","0.17411","-0.090289","0.811704","19225.480469","-32715.248047",
"77.492","46730.78125","0.540278","-0.051763","0.771242","19181.667969","-32672.017578",
"77.543","46730.78125","0.291697","0.090487","0.9173","16903.445312","-29862.068359",
"77.594","46730.78125","0.322641","-0.197965","0.966644","16859.632812","-29818.837891",
"77.644","46730.78125","0.324703","-0.073496","0.930129","14318.537109","-26533.359375",
"77.694","46613.34375","0.287571","0.02924","0.875851","14274.724609","-26533.359375",
"77.745","43090.03125","0.434038","0.077645","0.947893","13529.919922","-26792.740234",
"77.796","43090.03125","0.493863","0.106293","0.910392","13486.109375","-26749.509766",
"77.847","43794.6875","0.49902","0.022325","0.883746","12478.433594","-26273.978516",
"77.898","43677.25","0.505209","0.075669","0.824534","12434.621094","-26230.75",
"77.948","41563.25","0.549562","0.144819","0.846245","9630.652344","-23982.789062",
"77.999","41445.8125","0.556782","0.069742","0.837363","9586.839844","-23939.558594",
"78.05","39449.265625","0.571222","0.220883","1.018948","7571.48877","-22210.359375",
"78.101","39449.265625","0.572254","0.180381","0.851179","7571.48877","-22167.128906",
"78.152","39449.265625","0.628984","0.427344","0.644923","7571.48877","-19616.558594",
"78.202","39331.8125","0.730067","0.012447","0.847232","7527.67627","-19573.330078",
"78.253","37922.484375","0.685714","0.165564","0.741636","6782.872559","-18838.419922",
"78.304","37805.046875","0.665085","0.11222","0.718938","6739.060059","-18838.419922",
"78.354","36513.15625","0.802269","0.243604","0.666634","5468.512207","-21950.978516",
"78.405","36395.71875","0.667148","0.091475","0.685384","5424.700684","-21950.978516",
"78.456","32167.734375","0.846622","0.195199","0.639988","4417.023926","-24242.169922",
"78.507","32050.289062","0.696029","0.348316","0.584723","4373.212402","-24198.939453",
"78.558","30640.960938","0.830119","-0.006322","0.649857","3672.220215","-20135.320312",
"78.609","30523.515625","0.931202","0.310777","0.485049","3628.408691","-20048.859375",
"78.659","20423.335938","0.845591","0.169515","0.550183","780.628418","-14774.798828",
"78.71","20305.890625","0.927076","0.320656","0.435705","736.816406","-14731.570312",
"78.761","14551.132812","0.86622","0.229774","0.376493","-227.047852","-14515.419922",
"78.812","14433.6875","0.93017","0.150746","0.45939","-270.859863","-14472.189453",
"78.862","7974.265625","0.824961","0.278178","0.323201","-2330.023926","-14256.039062",
"78.913","7856.828125","0.916761","0.298923","0.405112","-2373.835938","-14212.808594",
"78.964","1397.40625","0.939453","0.362146","0.385375","-3600.571777","-12440.380859",
"79.015","1279.960938","0.931202","0.341401","0.216619","-3644.383789","-12397.150391",
"79.067","-6706.234375","0.913667","0.330534","0.177144","-5177.803711","-10408.570312",
"79.117","-6823.679688","0.949768","0.406599","0.166288","-5177.803711","-10365.339844",
"79.167","-11756.320312","0.956988","0.327571","0.277805","-4914.931641","-8852.289062",
"79.218","-11873.765625","0.966271","0.415489","0.151485","-4958.743652","-8809.060547",
"79.269","-20564.625","0.952862","0.373012","0.116945","-5966.419922","-7598.619629",
"79.32","-20682.070312","0.982775","0.381903","0.052798","-6010.231934","-7555.390137",
"79.37","-28668.257812","0.919856","0.445125","0.041942","-6755.035645","-7339.239746",
"79.421","-28785.703125","0.978649","0.272251","0.062667","-6798.847656","-7296.010254",
"79.472","-38181.222656","0.961114","0.425368","0.005428","-7499.839844","-5782.960449",
"79.523","-38298.667969","0.92295","0.369061","0.046877","-7456.027832","-5782.960449",
"79.573","-43231.316406","0.963177","0.435246","-0.090299","-5703.547852","-5782.960449",
"79.624","-43348.761719","0.959051","0.394745","-0.036021","-5703.547852","-5739.72998",
"79.675","-47694.1875","0.93017","0.406599","-0.100168","-4389.1875","-5523.57959",
"79.726","-47811.632812","0.906447","0.451052","-0.181091","-4389.1875","-5523.57959",
"79.776","-51334.953125","0.952862","0.445125","-0.097207","-4389.1875","-5782.960449",
"79.827","-51452.394531","0.871377","0.378939","-0.315306","-4389.1875","-5739.72998",
"79.878","-58616.480469","0.894069","0.464882","-0.226488","-3863.443848","-5264.199707",
"79.929","-58733.925781","0.889943","0.638743","-0.204776","-3863.443848","-5220.970215",
"79.98","-70360.882812","0.863125","0.417465","-0.488996","-2855.767578","-4745.439941",
"80.03","-70478.328125","0.861062","0.42438","-0.325175","-2855.767578","-4745.439941",
"80.081","-79873.84375","0.815678","0.451052","-0.42485","-1541.407715","-6301.720215",
"80.132","-79991.289062","0.852811","0.409562","-0.407086","-1541.407715","-6301.720215",
"80.183","-85746.046875","0.787829","0.45204","-0.458403","254.884277","-8852.289062",
"80.234","-85863.484375","0.832182","0.437222","-0.436692","254.884277","-8852.289062",
"80.284","-88682.140625","0.756885","0.409562","-0.505773","1832.116699","-9371.050781",
"80.335","-88799.585938","0.797112","0.392769","-0.549196","1832.116699","-9371.050781",
"80.386","-93027.570312","0.738319","0.373012","-0.486036","2620.731934","-11186.708984",
"80.437","-93145.015625","0.78886","0.376963","-0.616303","2620.731934","-11229.939453",
"80.488","-101013.765625","0.756885","0.321644","-0.589658","4679.895996","-15769.089844",
"80.539","-101013.765625","0.754822","0.234713","-0.744597","4679.895996","-15769.089844",
"80.59","-101718.429688","0.68984","0.275215","-0.612356","6257.128418","-18103.509766",
"80.641","-101718.429688","0.667148","0.302875","-0.695253","6257.128418","-18103.509766",
"80.692","-103949.867188","0.715627","0.216932","-0.671568","7308.616699","-19875.939453",
"80.743","-103949.867188","0.686746","0.214956","-0.697227","7308.616699","-19875.939453",
"80.795","-105359.195312","0.62589","0.191248","-0.773216","8579.164062","-21950.978516",
"80.846","-105241.75","0.653739","0.152722","-0.813678","8579.164062","-21950.978516",
"80.897","-104654.53125","0.638267","0.184333","-0.728807","9630.652344","-23464.029297",
"80.948","-104654.53125","0.672305","0.174454","-0.878812","9630.652344","-23464.029297",
"80.999","-108295.289062","0.599072","0.130989","-0.760387","10419.269531","-25539.068359",
"81.05","-108177.84375","0.611449","0.105305","-0.801836","10419.269531","-25539.068359",
"81.101","-106885.960938","0.597009","0.138892","-0.740649","11207.884766","-26273.978516",
"81.153","-106885.960938","0.546467","0.083572","-0.872891","11207.884766","-26273.978516",
"81.204","-108295.289062","0.560908","0.087523","-0.825521","11952.689453","-27052.119141",
"81.255","-108295.289062","0.521712","0.055912","-0.810717","11952.689453","-27052.119141",
"81.307","-108999.953125","0.284477","0.035167","-0.828481","13267.048828","-28608.398438",
"81.358","-108882.515625","0.524807","-0.028055","-0.882759","13267.048828","-28608.398438",
"81.409","-108295.289062","0.514492","-0.015213","-0.846245","13529.919922","-30899.587891",
"81.46","-108295.289062","0.4918","-0.058678","-0.911379","13529.919922","-30899.587891",
"81.511","-108295.289062","0.514492","-0.06263","-0.877825","14844.28125","-31677.728516",
"81.563","-108177.84375","0.478391","-0.094241","-0.870917","14844.28125","-31677.728516",
"81.614","-107590.625","0.478391","-0.143633","-0.909405","15326.212891","-33709.542969",
"81.666","-107590.625","0.468076","-0.146597","-0.856114","15326.212891","-33709.542969",
"81.717","-107590.625","0.450542","-0.195989","-0.913352","16377.701172","-35784.582031",
"81.768","-107473.1875","0.477359","-0.193026","-0.860061","16377.701172","-35784.582031",
"81.82","-104654.53125","0.444353","-0.212783","-0.819599","16377.701172","-36822.101562",
"81.872","-104537.085938","0.379371","-0.323422","-0.908418","16377.701172","-36822.101562",
"81.924","-101718.429688","0.426818","-0.234515","-0.824534","17692.060547","-38853.910156",
"81.976","-101600.984375","0.379371","-0.362936","-0.881772","17692.060547","-38853.910156",
"82.028","-96668.335938","0.383497","-0.362936","-0.865982","18743.548828","-41145.101562",
"82.08","-96668.335938","0.348427","-0.40245","-0.864996","18743.548828","-41145.101562",
"82.131","-95259.007812","0.323672","-0.40245","-0.846245","18962.609375","-41663.859375",
"82.183","-95259.007812","0.277256","-0.387632","-0.818612","18962.609375","-41663.859375",
"82.235","-91618.242188","0.272099","-0.434061","-0.860061","20802.712891","-43738.902344",
"82.286","-91735.6875","0.247344","-0.397511","-0.809731","20802.712891","-43695.671875",
"82.338","-93027.570312","0.2164","-0.447891","-0.876838","22861.876953","-43220.140625",
"82.39","-93027.570312","0.186488","-0.434061","-0.907431","22861.876953","-43220.140625",
"82.442","-92322.90625","0.176173","-0.454806","-0.881772","23650.492188","-43738.902344",
"82.494","-92322.90625","0.151418","-0.446903","-0.871904","23650.492188","-43738.902344",
"82.546","-92322.90625","0.128726","-0.456782","-0.86993","24176.236328","-43738.902344",
"82.597","-92322.90625","0.115317","-0.460733","-0.861048","24176.236328","-43738.902344",
"82.649","-89386.804688","0.079216","-0.449867","-0.855127","25753.470703","-44257.660156",
"82.701","-89504.25","0.058587","-0.444927","-0.864996","25753.470703","-44257.660156",
"82.753","-90091.46875","0.021454","-0.462709","-0.90151","26279.212891","-44257.660156",
"82.804","-90208.914062","0.001857","-0.418255","-0.865982","26279.212891","-44214.429688",
"82.855","-93027.570312","-0.029087","-0.420231","-0.876838","27549.759766","-43998.28125",
"82.906","-93145.015625","-0.050748","-0.43011","-0.855127","27549.759766","-43955.050781",
"82.957","-94554.34375","-0.074471","-0.396523","-0.82256","29126.994141","-43479.519531",
"83.008","-94671.789062","-0.083755","-0.417268","-0.969604","29126.994141","-43436.292969",
"83.059","-95963.671875","-0.086849","-0.367875","-0.907431","31711.900391","-42960.761719",
"83.11","-96081.117188","-0.107478","-0.389608","-0.938024","31711.900391","-42917.53125",
"83.162","-97020.671875","-0.128107","-0.371827","-0.945919","32500.517578","-41923.242188",
"83.213","-126381.671875","-0.159051","-0.329349","-0.881772","32456.705078","-41880.011719",
"83.265","-97373","-0.177617","-0.353057","-0.905457","32237.646484","-41404.480469",
"83.318","-97373","-0.202372","-0.329349","-0.915326","32237.646484","-41404.480469",
"83.369","-97373","-0.220939","-0.300701","-0.882759","34033.933594","-41361.25",
"83.421","-101013.765625","-0.232285","-0.277981","-0.881772","34822.550781","-40669.570312",
"83.472","-100896.320312","-0.261166","-0.286871","-0.916313","34822.550781","-40626.339844",
"83.525","-100191.65625","-0.283858","-0.229576","-0.873877","36399.78125","-39632.050781",
"83.577","-100191.65625","-0.27148","-0.207844","-0.970591","36399.78125","-39588.820312",
"83.629","-101718.429688","-0.269417","-0.151536","-0.86993","37670.332031","-38853.910156",
"83.682","-101718.429688","-0.291078","-0.122888","-0.926182","37670.332031","-38810.679688",
"83.734","-106885.960938","-0.310676","-0.07152","-0.888681","38458.945312","-35525.199219",
"83.786","-106885.960938","-0.301392","-0.044848","-0.929142","38458.945312","-35481.972656",
"83.838","-106885.960938","-0.316864","0.000593","-0.872891","38984.691406","-34487.679688",
"83.889","-106885.960938","-0.31377","0.065791","-0.946906","38984.691406","-34444.449219",
"83.942","-110526.726562","-0.305518","0.10728","-0.906444","39773.308594","-31677.728516",
"83.994","-110526.726562","-0.309644","0.116171","-0.941972","39729.496094","-31591.267578",
"84.045","-115576.820312","-0.22197","0.143831","-0.898549","39510.433594","-27311.5",
"84.096","-115576.820312","-0.234348","0.157661","-0.971578","39466.621094","-27311.5",
"84.147","-116398.929688","-0.210624","0.197175","-0.830455","38984.691406","-27570.878906",
"84.198","-116398.929688","-0.166271","0.184333","-0.965657","38940.878906","-27527.648438",
"84.249","-117103.59375","-0.119856","0.163588","-0.932103","38721.820312","-26273.978516",
"84.301","-117103.59375","-0.083755","0.213968","-0.750518","38678.007812","-26230.75",
"84.353","-117808.257812","-0.029087","0.214956","-0.919274","36925.527344","-23982.789062",
"84.404","-117808.257812","0.016297","0.230762","-0.940985","36881.714844","-23939.558594",
